Time,MMSI,Latitude_degrees,Longitude_degrees,X_utm,Y_utm,COG_degrees,SOG_knots
2016-01-12 13:09:21.591,235061621,50.7899666666667,-1.10936666666667,633258.2043747542,5628172.649360393,339.0,9.4
2016-01-12 13:09:21.701,235003790,50.7960483333333,-1.11643,632743.1612881711,5628836.147670301,241.3,0.0
2016-01-12 13:09:21.919,235031618,50.7345,-1.21316666666667,626091.5344420173,5621823.4218809875,348.0,0.0
2016-01-12 13:09:22.574,235089392,50.7950416666667,-1.10784166666667,633351.2389418895,5628739.676922305,360.0,0.0
2016-01-12 13:09:22.793,247005000,50.7701633333333,-1.17005,629035.8359757484,5625863.118304878,295.1,10.9
2016-01-12 13:09:22.902,235074416,50.8072233333333,-1.103885,633595.3185424611,5630101.274642156,210.0,0.0
2016-01-12 13:09:23.339,212890000,50.8071033333333,-1.11636833333333,632716.1792867854,5630065.441066038,47.8,0.0
2016-01-12 13:09:23.666,235061621,50.79005,-1.10941666666667,633254.4434801296,5628181.824867673,338.0,9.3
2016-01-12 13:09:23.666,235069877,50.7966216666667,-1.109335,633241.5090850905,5628912.660627779,81.8,0.0
2016-01-12 13:09:23.775,235070762,50.7666583333333,-1.08988333333333,634698.3118857204,5625616.363341479,42.3,2.4
2016-01-12 13:09:24.431,235072757,50.772,-1.09,634674.743277056,5626210.074986091,84.0,3.0
2016-01-12 13:09:24.431,356793000,50.6142333333333,-1.09181666666667,634998.8599366918,5608665.359285564,270.0,4.6
2016-01-12 13:09:24.867,232002833,50.8058533333333,-1.10460166666667,633548.7346155435,5629947.652030314,309.4,0.1
2016-01-12 13:09:25.741,227273000,50.7776833333333,-1.09574666666667,634253.2981246829,5626831.538135809,318.0,11.6
2016-01-12 13:09:26.833,356793000,50.6142166666667,-1.09195,634989.4753502432,5608663.263338712,268.0,4.6
2016-01-12 13:09:27.270,235070763,50.8021666666667,-1.11216666666667,633026.2185359386,5629524.096771371,208.0,0.0
2016-01-12 13:09:27.379,235086588,50.79197,-1.10551333333333,633524.0716119175,5628402.348435588,360.0,0.1
2016-01-12 13:09:27.488,235070762,50.7667133333333,-1.08979,634704.7351346936,5625622.648638922,39.8,3.2
2016-01-12 13:09:27.597,235051664,50.8073,-1.11625,632723.9587745777,5630087.5205473155,360.0,0.0
2016-01-12 13:09:27.816,235061621,50.7901833333333,-1.10951666666667,633247.0165156629,5628196.469634882,338.0,9.1
2016-01-12 13:09:27.816,235024149,50.7969883333333,-1.10939,633236.5904943536,5628953.330335418,241.7,0.6
2016-01-12 13:09:28.143,235099969,50.8088933333333,-1.09244833333333,634396.2636948389,5630307.6938852575,68.4,1.0
2016-01-12 13:09:28.362,235109129,50.798275,-1.12210166666667,632337.1932980216,5629073.5562237585,248.8,0.0
2016-01-12 13:09:28.799,235066825,50.8005,-1.11033333333333,633160.1331413162,5629342.084918229,281.0,0.0
2016-01-12 13:09:29.017,235069875,50.7959366666667,-1.10909333333333,633260.487410014,5628836.932666365,185.9,0.0
2016-01-12 13:09:29.126,235031617,50.7646666666667,-1.14216666666667,631017.2012858748,5625300.983654197,245.0,9.1
2016-01-12 13:09:29.235,356793000,50.6142166666667,-1.09208333333333,634980.0430470353,5608663.020482579,267.0,4.7
2016-01-12 13:09:29.891,235007473,50.73281,-1.15857833333333,629948.0897356415,5621729.971125344,294.0,0.1
2016-01-12 13:09:30.764,235013375,50.7911666666667,-1.1145,632893.0125240094,5628296.83370044,95.1,0.1
2016-01-12 13:09:30.764,245188000,50.8141,-1.09233333333333,634389.420280072,5630886.820819647,244.9,0.2
2016-01-12 13:09:30.983,311855000,50.7421166666667,-1.08083333333333,635407.2662802681,5622904.180829566,307.0,10.3
2016-01-12 13:09:31.092,235070762,50.766785,-1.08971666666667,634709.7002335498,5625630.750627596,38.7,4.2
2016-01-12 13:09:31.310,227273000,50.7779183333333,-1.096085,634228.7738802361,5626857.052859888,317.0,11.5
2016-01-12 13:09:31.856,235014661,50.7911666666667,-1.11433333333333,632904.7586050065,5628297.133333273,105.0,0.0
2016-01-12 13:09:32.511,235069877,50.7966216666667,-1.10933,633241.8614262656,5628912.669640664,81.8,0.0
2016-01-12 13:09:32.839,235074416,50.8072216666667,-1.10388333333333,633595.4407175475,5630101.0923417695,214.0,0.0
2016-01-12 13:09:32.839,235089392,50.7950416666667,-1.10783166666667,633351.9436478963,5628739.694962546,360.0,0.1
2016-01-12 13:09:33.494,212890000,50.8071066666667,-1.116355,632717.1092068487,5630065.835635987,35.8,0.0
2016-01-12 13:09:34.586,356793000,50.6142,-1.09223333333333,634969.4794119383,5608660.894215891,265.0,4.8
2016-01-12 13:09:35.678,235072757,50.772,-1.08966666666667,634698.2449861309,5626210.682151402,86.0,2.7
2016-01-12 13:09:35.897,232002833,50.8058633333333,-1.1046,633548.8235225375,5629948.766920531,349.0,0.3
2016-01-12 13:09:36.006,235024149,50.7969566666667,-1.10947833333333,633230.455908233,5628949.650170704,242.0,1.5
2016-01-12 13:09:36.552,235070763,50.8021666666667,-1.11216666666667,633026.2185359386,5629524.096771371,214.0,0.0
2016-01-12 13:09:36.879,227273000,50.77815,-1.096425,634204.1419214738,5626882.194046687,317.0,11.6
2016-01-12 13:09:36.989,235086588,50.79196,-1.105515,633523.9826506128,5628401.233548782,145.4,0.2
2016-01-12 13:09:37.207,235070762,50.7669016666667,-1.08954833333333,634721.2347655679,5625644.029106321,39.1,5.2
2016-01-12 13:09:37.316,356793000,50.6141833333333,-1.09236666666667,634960.0948079249,5608658.798321958,264.0,4.8
2016-01-12 13:09:37.316,235061621,50.7905666666667,-1.10971666666667,633231.8309800875,5628238.731093925,340.0,8.8
2016-01-12 13:09:38.299,235051664,50.8073,-1.11625,632723.9587745777,5630087.5205473155,360.0,0.0
2016-01-12 13:09:38.736,232002940,50.8061816666667,-1.10714666666667,633368.4933474784,5629979.563071075,133.5,0.0
2016-01-12 13:09:38.845,235109129,50.7982916666667,-1.12209833333333,632337.3811002541,5629075.415324263,253.6,0.0
2016-01-12 13:09:39.063,235066825,50.8005,-1.11033333333333,633160.1331413162,5629342.084918229,280.0,0.0
2016-01-12 13:09:39.828,235031617,50.7645,-1.14283333333333,630970.6556411384,5625281.271487007,246.0,9.2
2016-01-12 13:09:40.046,235061621,50.79065,-1.10975,633229.2447927464,5628247.936656968,341.0,8.9
2016-01-12 13:09:40.155,235070762,50.7669416666667,-1.08943166666667,634729.3463420668,5625648.689140066,47.9,5.5
2016-01-12 13:09:40.374,235007473,50.73281,-1.15857833333333,629948.0897356415,5621729.971125344,129.0,0.0
2016-01-12 13:09:40.374,235013375,50.7911666666667,-1.1145,632893.0125240094,5628296.83370044,95.1,0.0
2016-01-12 13:09:40.592,245188000,50.8141,-1.09233333333333,634389.420280072,5630886.820819647,103.7,0.1
2016-01-12 13:09:40.592,235014661,50.7911666666667,-1.11433333333333,632904.7586050065,5628297.133333273,105.0,0.0
2016-01-12 13:09:40.701,356793000,50.6141833333333,-1.09236666666667,634960.0948079249,5608658.798321958,262.0,4.9
2016-01-12 13:09:40.920,311855000,50.7424666666667,-1.08155,635355.6961313135,5622941.784505525,307.0,10.3
2016-01-12 13:09:41.138,227273000,50.778305,-1.09665333333333,634187.6016624559,5626899.0136466585,317.0,11.5
2016-01-12 13:09:41.247,235016787,50.807175,-1.11625666666667,632723.8433673137,5630073.61007091,127.4,0.0
2016-01-12 13:09:41.466,235069875,50.7959316666667,-1.10909166666667,633260.6190813688,5628836.379732316,94.6,0.0
2016-01-12 13:09:41.575,235061621,50.7907333333333,-1.10978333333333,633226.658613473,5628257.142221257,341.0,8.9
2016-01-12 13:09:42.339,235069877,50.7966183333333,-1.10932333333333,633242.3406951488,5628912.311031997,81.8,0.0
2016-01-12 13:09:42.558,235031618,50.7345,-1.21316666666667,626091.5344420173,5621823.4218809875,111.0,0.0
2016-01-12 13:09:42.558,235089392,50.7950466666667,-1.10784333333333,633351.1072590947,5628740.229854193,360.0,0.0
2016-01-12 13:09:42.667,249050000,50.71362,-1.059535,636992.9651856595,5619774.954340817,193.0,0.6
2016-01-12 13:09:42.885,227273000,50.7783833333333,-1.09676833333333,634179.2704407559,5626907.514609531,317.0,11.4
2016-01-12 13:09:43.104,355920000,50.6160683333333,-1.066685,636771.4050847444,5608915.463926016,218.4,1.1
2016-01-12 13:09:43.213,235074416,50.8072183333333,-1.10388333333333,633595.4502269434,5630100.721715517,208.0,0.1
2016-01-12 13:09:43.868,235099969,50.808875,-1.092405,634399.3691316183,5630305.734246696,87.0,0.4
2016-01-12 13:09:43.977,235008564,50.7631533333333,-1.29570833333333,620193.754372129,5624871.939320931,274.0,1.0
2016-01-12 13:09:43.977,235024149,50.7969133333333,-1.10961,633221.3008871721,5628944.594721774,243.4,2.4
2016-01-12 13:09:44.196,212890000,50.807105,-1.11633333333333,632718.6404013472,5630065.689230608,35.7,0.0
2016-01-12 13:09:44.196,235070762,50.7670266666667,-1.089315,634737.3286155064,5625658.352601684,45.3,5.9
2016-01-12 13:09:44.414,235083854,50.7917616666667,-1.11564833333333,632810.3955126258,5628360.926665044,279.0,2.1
2016-01-12 13:09:44.523,356793000,50.6141833333333,-1.09251666666667,634949.4834588014,5608658.525169635,261.0,4.9
2016-01-12 13:09:44.633,235011206,50.77759,-1.10483,633613.2194682765,5626804.706660384,51.7,3.5
2016-01-12 13:09:44.960,235061621,50.7908833333333,-1.10985,633221.5336652744,5628273.700225737,342.0,8.8
2016-01-12 13:09:45.615,235072757,50.772,-1.0895,634709.9958403279,5626210.985773812,95.0,2.2
2016-01-12 13:09:46.052,235010000,50.7947266666667,-1.108655,633294.8190668749,5628703.185835548,162.8,0.0
2016-01-12 13:09:46.707,235070763,50.8021666666667,-1.11216666666667,633026.2185359386,5629524.096771371,228.0,0.0
2016-01-12 13:09:47.144,235086588,50.79197,-1.105515,633523.9541532438,5628402.345425122,359.7,0.2
2016-01-12 13:09:47.472,235024149,50.7968933333333,-1.10967833333333,633216.5424610862,5628942.247810813,244.0,2.9
2016-01-12 13:09:47.581,356793000,50.61415,-1.09266666666667,634938.9675001157,5608654.545890992,259.0,4.9
2016-01-12 13:09:47.799,235051664,50.8072933333333,-1.116255,632723.625408145,5630086.770314553,360.0,0.0
2016-01-12 13:09:47.909,235109129,50.7982966666667,-1.122105,632336.8972029579,5629075.959328204,251.2,0.0
2016-01-12 13:09:48.018,235099969,50.80887,-1.09239666666667,634399.9705629428,5630305.193462672,95.7,0.2
2016-01-12 13:09:49.001,235031617,50.7643333333333,-1.14333333333333,630935.8625064375,5625261.854819974,247.0,9.1
2016-01-12 13:09:49.001,235007473,50.73281,-1.15857833333333,629948.0897356415,5621729.971125344,86.0,0.1
2016-01-12 13:09:49.001,235066825,50.8005,-1.11033333333333,633160.1331413162,5629342.084918229,282.0,0.0
2016-01-12 13:09:49.437,227273000,50.778615,-1.09711666666667,634154.0514914761,5626932.640903346,317.0,11.5
2016-01-12 13:09:49.656,235061621,50.7911166666667,-1.10993333333333,633214.9972144747,5628299.493840031,343.0,8.7
2016-01-12 13:09:49.874,356793000,50.6141333333333,-1.0928,634929.5828747586,5608652.4500520835,258.0,5.0
2016-01-12 13:09:50.093,235008564,50.76316,-1.29574166666667,620191.3866217735,5624872.626411378,278.0,0.9
2016-01-12 13:09:50.311,311855000,50.7426833333333,-1.08205,635319.7967374497,5622964.960140315,306.0,10.3
2016-01-12 13:09:50.639,245188000,50.8141,-1.09233333333333,634389.420280072,5630886.820819647,227.6,0.1
2016-01-12 13:09:50.966,235014661,50.7911666666667,-1.11433333333333,632904.7586050065,5628297.133333273,105.0,0.0
2016-01-12 13:09:51.075,235024149,50.7968616666667,-1.10977666666667,633209.7031694924,5628938.549648672,243.0,3.4
2016-01-12 13:09:51.403,235013375,50.7911666666667,-1.1145,632893.0125240094,5628296.83370044,95.1,0.1
2016-01-12 13:09:51.512,235070762,50.76717,-1.08908333333333,634753.2521761602,5625674.711539698,44.8,6.3
2016-01-12 13:09:51.731,235061621,50.7912,-1.10996666666667,633212.4110799634,5628308.6994112125,344.0,8.8
2016-01-12 13:09:51.840,227273000,50.7786916666667,-1.09723333333333,634145.6076541592,5626940.953582316,317.0,11.6
2016-01-12 13:09:51.840,235099969,50.80887,-1.09239333333333,634400.2053951415,5630305.199524587,96.4,0.2
2016-01-12 13:09:52.058,235104222,50.8015883333333,-1.123,632264.5354616016,5629440.351142677,360.0,0.0
2016-01-12 13:09:52.386,235031618,50.7345,-1.21316666666667,626091.5344420173,5621823.4218809875,306.0,0.0
2016-01-12 13:09:52.604,235069877,50.7966183333333,-1.10931666666667,633242.8104834137,5628912.323049257,81.8,0.0
2016-01-12 13:09:52.713,235089392,50.7950433333333,-1.10783833333333,633351.46909995,5628739.868248561,360.0,0.2
2016-01-12 13:09:52.823,247005000,50.7708266666667,-1.172195,628882.7719572963,5625933.13227706,295.3,11.0
2016-01-12 13:09:52.932,235069875,50.7959216666667,-1.10909666666667,633260.2951800976,5628835.258840772,291.1,0.0
2016-01-12 13:09:53.259,235074416,50.8072183333333,-1.10388333333333,633595.4502269434,5630100.721715517,208.0,0.1
2016-01-12 13:09:53.587,235061621,50.7912,-1.10996666666667,633212.4110799634,5628308.6994112125,345.0,8.8
2016-01-12 13:09:54.133,212890000,50.8071,-1.11634333333333,632717.9500465128,5630065.115332849,0.0,0.0
2016-01-12 13:09:54.461,235072757,50.772,-1.0895,634709.9958403279,5626210.985773812,94.0,2.0
2016-01-12 13:09:54.570,356793000,50.6141,-1.09295,634919.0668902281,5608648.470813846,256.0,5.1
2016-01-12 13:09:54.570,235024149,50.7968316666667,-1.10985333333333,633204.3859344481,5628935.075853428,240.9,3.7
2016-01-12 13:09:55.116,232002833,50.8058533333333,-1.10461833333333,633547.5603771978,5629947.621914268,347.2,0.1
2016-01-12 13:09:55.116,227273000,50.778845,-1.097465,634128.8375507004,5626957.582003734,316.0,11.5
2016-01-12 13:09:55.662,235061621,50.7913666666667,-1.11,633209.5880401195,5628327.170623726,346.0,8.9
2016-01-12 13:09:56.099,235070763,50.8021666666667,-1.11216666666667,633026.2185359386,5629524.096771371,177.0,0.0
2016-01-12 13:09:56.099,235024149,50.79681,-1.10991166666667,633200.3369108341,5628932.561665433,240.4,4.0
2016-01-12 13:09:56.535,235086588,50.79197,-1.105515,633523.9541532438,5628402.345425122,360.0,0.1
2016-01-12 13:09:57.081,356793000,50.6140666666667,-1.0931,634908.5508904603,5608644.491596993,254.0,5.1
2016-01-12 13:09:57.191,235061621,50.7913666666667,-1.11,633209.5880401195,5628327.170623726,346.0,8.9
2016-01-12 13:09:58.064,235109129,50.7983033333333,-1.12210666666667,632336.7609264338,5629076.697597276,245.8,0.0
2016-01-12 13:09:58.501,235007473,50.73281,-1.15857833333333,629948.0897356415,5621729.971125344,343.0,0.1
2016-01-12 13:09:58.719,235099969,50.80887,-1.09239833333333,634399.8531468443,5630305.190431717,98.5,0.2
2016-01-12 13:09:58.829,235051664,50.8072933333333,-1.11625666666667,632723.507987764,5630086.767321493,360.0,0.1
2016-01-12 13:09:58.938,356793000,50.6140666666667,-1.0931,634908.5508904603,5608644.491596993,253.0,5.1
2016-01-12 13:09:59.265,235061621,50.79145,-1.11003333333333,633207.0019256403,5628336.376197562,347.0,8.9
2016-01-12 13:09:59.484,235066825,50.8005,-1.11033333333333,633160.1331413162,5629342.084918229,265.0,0.0
2016-01-12 13:09:59.593,235024149,50.7967766666667,-1.110005,633193.8546741405,5628928.687221719,240.4,4.4
2016-01-12 13:09:59.593,245188000,50.8141,-1.09233333333333,634389.420280072,5630886.820819647,126.8,0.0
2016-01-12 13:09:59.811,235070762,50.7673033333333,-1.08878,634774.2577468313,5625690.089272885,55.2,6.2
2016-01-12 13:09:59.921,235031617,50.7641666666667,-1.144,630889.3162264635,5625242.143390592,246.0,9.1
2016-01-12 13:10:00.903,311855000,50.7430166666667,-1.08278333333333,635267.1000455334,5623000.681077289,305.0,10.3
2016-01-12 13:10:01.122,235014661,50.7911666666667,-1.11433333333333,632904.7586050065,5628297.133333273,105.0,0.0
2016-01-12 13:10:01.340,235013375,50.7911666666667,-1.1145,632893.0125240094,5628296.83370044,95.1,0.1
2016-01-12 13:10:01.668,235083856,50.7920333333333,-1.115765,632801.4033721806,5628390.923075863,24.0,0.1
2016-01-12 13:10:01.886,235099969,50.808875,-1.09240333333333,634399.4865477062,5630305.73727764,91.4,0.2
2016-01-12 13:10:01.995,227273000,50.7790783333333,-1.09781,634103.8492936764,5626982.899893203,317.0,11.5
2016-01-12 13:10:01.995,229847000,50.637385,-1.04742,638071.7344400678,5611321.270345258,302.3,0.6
2016-01-12 13:10:02.214,235069877,50.79662,-1.109315,633242.9231901317,5628912.511366518,81.8,0.0
2016-01-12 13:10:02.651,235089392,50.7950466666667,-1.10783666666667,633351.5770630493,5628740.241880998,360.0,0.1
2016-01-12 13:10:02.978,235031618,50.7345,-1.21316666666667,626091.5344420173,5621823.4218809875,168.0,0.0
2016-01-12 13:10:03.087,235024149,50.7967283333333,-1.11013833333333,633184.5963502568,5628923.072896583,240.2,4.9
2016-01-12 13:10:03.197,235074416,50.807215,-1.10388333333333,633595.4597363384,5630100.3510892745,203.0,0.1
2016-01-12 13:10:03.524,212890000,50.8070983333333,-1.11635166666667,632717.36766559,5630064.915054864,48.1,0.0
2016-01-12 13:10:03.743,235061621,50.7916833333333,-1.11011666666667,633200.4656047528,5628362.169829831,347.0,8.9
2016-01-12 13:10:04.070,235008564,50.76317,-1.29583,620185.1317305989,5624873.594753732,270.0,0.8
2016-01-12 13:10:04.179,356793000,50.6140333333333,-1.09325,634898.0348754572,5608640.512401517,252.0,5.2
2016-01-12 13:10:05.053,235072757,50.772,-1.08933333333333,634721.7466942974,5626211.289422724,89.0,1.7
2016-01-12 13:10:05.162,235069875,50.7959133333333,-1.10910833333333,633259.4967425138,5628834.311243469,250.1,0.0
2016-01-12 13:10:05.599,235070763,50.8021666666667,-1.11216666666667,633026.2185359386,5629524.096771371,152.0,0.0
2016-01-12 13:10:05.927,235086588,50.79197,-1.10550833333333,633524.42398794,5628402.3574669985,360.0,0.1
2016-01-12 13:10:06.036,235024149,50.7966866666667,-1.11023833333333,633177.6679930706,5628918.259896674,238.8,5.2
2016-01-12 13:10:06.254,232002833,50.8058416666667,-1.10457333333333,633550.7640908358,5629946.4060365185,121.0,0.5
2016-01-12 13:10:06.800,356793000,50.614,-1.09338333333333,634888.6978887195,5608636.563562605,250.0,5.3
2016-01-12 13:10:07.455,235109129,50.7982966666667,-1.12211666666667,632336.0751017557,5629075.938440596,245.8,0.0
2016-01-12 13:10:07.674,227273000,50.77931,-1.09815833333333,634078.631062201,5627008.02654216,317.0,11.5
2016-01-12 13:10:07.783,235051664,50.8072833333333,-1.11625833333333,632723.4189093155,5630085.652448095,360.0,0.0
2016-01-12 13:10:08.766,356793000,50.6139666666667,-1.09353333333333,634878.1818440957,5608632.584407525,249.0,5.3
2016-01-12 13:10:09.421,235007473,50.73281,-1.15857833333333,629948.0897356415,5621729.971125344,340.0,0.0
2016-01-12 13:10:09.639,235062865,50.79907,-1.12081166666667,632425.8467817905,5629164.261017987,139.4,0.0
2016-01-12 13:10:09.858,235024149,50.79664,-1.11034,633170.6363895107,5628912.88796464,236.8,5.4
2016-01-12 13:10:09.967,235061621,50.7919333333333,-1.1102,633193.8819620376,5628389.8165983865,347.0,8.9
2016-01-12 13:10:10.185,235031617,50.764,-1.14466666666667,630842.7696075402,5625222.432382929,245.0,9.2
2016-01-12 13:10:10.185,311855000,50.7432666666667,-1.08325,635233.4570279217,5623027.6244645715,307.0,10.3
2016-01-12 13:10:10.295,235066825,50.8005,-1.11033333333333,633160.1331413162,5629342.084918229,283.0,0.0
2016-01-12 13:10:10.731,227273000,50.779465,-1.09838666666667,634062.0915953638,5627024.846529652,317.0,11.5
2016-01-12 13:10:10.731,245188000,50.8141,-1.09233333333333,634389.420280072,5630886.820819647,155.8,0.0
2016-01-12 13:10:10.841,235014661,50.7911666666667,-1.11433333333333,632904.7586050065,5628297.133333273,105.0,0.0
2016-01-12 13:10:11.168,235070762,50.767285,-1.08835166666667,634804.5131653034,5625688.8315961,97.3,5.7
2016-01-12 13:10:11.387,235072757,50.772,-1.08916666666667,634733.4975480374,5626211.5930981375,84.0,1.6
2016-01-12 13:10:11.605,235074703,50.8000416666667,-1.11189333333333,633051.5136642093,5629288.31452422,217.0,0.0
2016-01-12 13:10:11.605,235017506,50.7915766666667,-1.11778666666667,632660.2189507422,5628336.517344831,208.5,0.1
2016-01-12 13:10:11.823,235013375,50.7911666666667,-1.11433333333333,632904.7586050065,5628297.133333273,95.1,0.1
2016-01-12 13:10:12.369,235069877,50.79662,-1.109315,633242.9231901317,5628912.511366518,81.8,0.0
2016-01-12 13:10:12.479,235074416,50.807195,-1.10387833333333,633595.8690540746,5630098.136370008,213.0,0.1
2016-01-12 13:10:12.697,235024149,50.7965916666667,-1.110445,633163.3746147202,5628907.324724368,235.7,5.7
2016-01-12 13:10:13.025,247005000,50.7712783333333,-1.17363333333333,628780.1181313486,5625980.84631804,296.4,11.0
2016-01-12 13:10:13.352,227273000,50.7795433333333,-1.0985,634053.8782630792,5627033.350709593,317.0,11.5
2016-01-12 13:10:14.008,235083854,50.7917833333333,-1.115725,632804.9309720299,5628363.1979955705,94.7,2.6
2016-01-12 13:10:14.335,232002833,50.8058516666667,-1.10462,633547.4477061196,5629947.433589585,334.7,0.1
2016-01-12 13:10:14.444,235089392,50.795045,-1.107835,633351.6992579895,5628740.0595748415,360.0,0.1
2016-01-12 13:10:14.990,212890000,50.8071016666667,-1.11635166666667,632717.3582187735,5630065.285681645,32.7,0.0
2016-01-12 13:10:15.318,235072757,50.772,-1.08916666666667,634733.4975480374,5626211.5930981375,88.0,1.5
2016-01-12 13:10:15.536,235011206,50.778015,-1.10406,633666.2902099232,5626853.35305662,50.7,5.9
2016-01-12 13:10:15.536,235099969,50.8088983333333,-1.09244333333333,634396.6015924179,5630308.258916659,17.3,0.5
2016-01-12 13:10:15.864,235061621,50.7921666666667,-1.11026666666667,633188.520338024,5628415.640275775,347.0,8.9
2016-01-12 13:10:15.973,235024149,50.7965266666667,-1.11059833333333,633152.7542248244,5628899.821297538,236.0,5.9
2016-01-12 13:10:16.082,235086588,50.79197,-1.10550833333333,633524.42398794,5628402.3574669985,360.0,0.1
2016-01-12 13:10:16.192,235010000,50.7947316666667,-1.10866666666667,633293.9826787243,5628703.720736336,169.1,0.0
2016-01-12 13:10:16.301,235070763,50.8021666666667,-1.11216666666667,633026.2185359386,5629524.096771371,199.0,0.0
2016-01-12 13:10:16.519,356793000,50.6139166666667,-1.09368333333333,634867.7134539385,5608626.752199771,246.0,5.3
2016-01-12 13:10:17.065,235070762,50.76719,-1.088145,634819.3587995606,5625678.645599807,120.3,5.7
2016-01-12 13:10:17.284,311855000,50.7435166666667,-1.0837,635200.9901555933,5623054.598525544,308.0,10.3
2016-01-12 13:10:17.502,235099969,50.808905,-1.09246666666667,634394.9386341856,5630308.957736294,347.8,0.8
2016-01-12 13:10:17.611,235069875,50.7959266666667,-1.10911166666667,633259.2239183723,5628835.787737456,290.6,0.1
2016-01-12 13:10:18.048,235051664,50.8072933333333,-1.11626333333333,632723.0383062452,5630086.755349278,360.0,0.0
2016-01-12 13:10:18.157,235109129,50.7982866666667,-1.12212166666667,632335.7510226798,5629074.817609251,241.6,0.0
2016-01-12 13:10:18.594,235072757,50.772,-1.08916666666667,634733.4975480374,5626211.5930981375,84.0,1.5
2016-01-12 13:10:18.922,235007473,50.7328083333333,-1.15858,629947.9767404606,5621729.782885865,239.0,0.0
2016-01-12 13:10:18.922,235066825,50.8005,-1.11033333333333,633160.1331413162,5629342.084918229,283.0,0.0
2016-01-12 13:10:19.140,227273000,50.7797733333333,-1.09884666666667,634028.7827640887,5627058.295302918,316.0,11.5
2016-01-12 13:10:19.904,235031617,50.7638333333333,-1.14533333333333,630796.2226496702,5625202.721797,245.0,9.4
2016-01-12 13:10:19.904,245188000,50.8141,-1.09233333333333,634389.420280072,5630886.820819647,42.7,0.1
2016-01-12 13:10:20.669,235024149,50.7964566666667,-1.11075333333333,633142.0305672705,5628891.758952018,235.4,6.3
2016-01-12 13:10:20.778,311855000,50.74365,-1.0839,635186.4965359891,5623069.057872196,309.0,10.3
2016-01-12 13:10:20.887,235014661,50.7911666666667,-1.11433333333333,632904.7586050065,5628297.133333273,105.0,0.0
2016-01-12 13:10:20.996,235099969,50.808915,-1.092515,634391.504869801,5630309.981720507,309.3,1.4
2016-01-12 13:10:20.996,227273000,50.77985,-1.09896333333333,634020.3393243903,5627066.608179404,316.0,11.5
2016-01-12 13:10:21.324,235013375,50.7911666666667,-1.1145,632893.0125240094,5628296.83370044,95.1,0.1
2016-01-12 13:10:21.324,235070762,50.76711,-1.08800333333333,634829.5780542694,5625670.008932831,130.4,5.8
2016-01-12 13:10:21.652,235061621,50.7923333333333,-1.11031666666667,633184.5228369706,5628434.081473274,348.0,8.8
2016-01-12 13:10:21.979,235031618,50.7345,-1.21316666666667,626091.5344420173,5621823.4218809875,149.0,0.0
2016-01-12 13:10:22.198,235069877,50.79662,-1.10931666666667,633242.8057430706,5628912.508362197,81.8,0.0
2016-01-12 13:10:22.634,235089392,50.795045,-1.10783833333333,633351.4643560058,5628740.053561428,360.0,0.1
2016-01-12 13:10:22.744,235024149,50.79642,-1.11083166666667,633136.6147388372,5628887.540973853,235.1,6.4
2016-01-12 13:10:22.962,235074416,50.807195,-1.10387666666667,633595.9864745324,5630098.139382749,218.0,0.0
2016-01-12 13:10:23.399,212890000,50.8070933333333,-1.11635333333333,632717.2644149314,5630064.356121794,24.3,0.0
2016-01-12 13:10:23.617,311855000,50.74365,-1.0839,635186.4965359891,5623069.057872196,310.0,10.3
2016-01-12 13:10:23.945,235070762,50.76703,-1.08793833333333,634834.3913774991,5625661.232491043,137.0,5.4
2016-01-12 13:10:24.163,235008564,50.76317,-1.29589166666667,620180.7829969074,5624873.494542475,270.0,0.2
2016-01-12 13:10:24.382,235072757,50.772,-1.08916666666667,634733.4975480374,5626211.5930981375,85.0,1.4
2016-01-12 13:10:24.600,235099969,50.808935,-1.092595,634385.8115047188,5630312.060001916,296.4,2.2
2016-01-12 13:10:24.928,232002833,50.805915,-1.10471333333333,633540.6913751928,5629954.30684267,317.3,1.8
2016-01-12 13:10:25.364,227273000,50.780005,-1.09919333333333,634003.682737298,5627083.425326102,318.0,11.6
2016-01-12 13:10:27.221,235070763,50.8021666666667,-1.11216666666667,633026.2185359386,5629524.096771371,212.0,0.0
2016-01-12 13:10:27.330,235070762,50.767015,-1.08786166666667,634839.8404717388,5625659.704480689,134.5,4.7
2016-01-12 13:10:27.330,235086588,50.79197,-1.10550666666667,633524.5414466154,5628402.3604774745,360.0,0.1
2016-01-12 13:10:27.548,235051664,50.8072933333333,-1.11627166666667,632722.4512043431,5630086.740384069,360.0,0.0
2016-01-12 13:10:27.767,235061621,50.7925833333333,-1.1104,633177.9393442424,5628461.728261841,348.0,8.9
2016-01-12 13:10:27.767,235024149,50.796325,-1.11103,633122.9084297952,5628876.620925499,233.5,6.7
2016-01-12 13:10:27.876,311855000,50.7437833333333,-1.08411666666667,635170.8272034274,5623083.48680263,313.0,10.2
2016-01-12 13:10:28.094,235099969,50.80896,-1.09268666666667,634379.2818844281,5630314.673014758,295.1,2.9
2016-01-12 13:10:28.531,235109129,50.798285,-1.12212,632335.8731740743,5629074.635279918,242.4,0.0
2016-01-12 13:10:28.859,235066825,50.8005,-1.11033333333333,633160.1331413162,5629342.084918229,283.0,0.0
2016-01-12 13:10:29.077,235069875,50.79594,-1.10910333333333,633259.7732357113,5628837.285264099,244.4,0.0
